"","BNF_CODE","TOTAL_QUANTITY","POSTCODE","YEAR_MONTH","UNIDENTIFIED","PRACTICE_NAME","BNF_CHAPTER_PLUS_CODE","ACTUAL_COST","QUANTITY","REGIONAL_OFFICE_CODE","ITEMS","ADDRESS_4","AREA_TEAM_CODE","ADDRESS_2","ADDRESS_3","BNF_CHEMICAL_SUBSTANCE","ADQUSAGE","PCO_CODE","REGIONAL_OFFICE_NAME","NIC","CHEMICAL_SUBSTANCE_BNF_DESCR","PRACTICE_CODE","PCO_NAME","AREA_TEAM_NAME","BNF_DESCRIPTION","ADDRESS_1","STP_NAME","STP_CODE","ICB_NAME","ICB_CODE"
"588","0404000W0AAAAAA",60,"LE2 6UL",202203,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",666.31623,60,"Y60",1,"LEICESTERSHIRE",NA,"509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"589","0404000W0AAAAAA",60,"LE9 7PB",202203,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",579.81623,60,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",620,"Pitolisant hydrochloride","C82121","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"590","0404000W0AAAAAA",30,"DN31 1QZ",202203,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",289.91431,30,"Y63",1,"GRIMSBY",NA,"CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","PELHAM MEDICAL GROUP","HUMBER, COAST & VALE STP","QOQ",NA,NA
"591","0404000W0AAAAAA",30,"LE67 6JP",202203,FALSE,"IBSTOCK HOUSE SURGERY","04: Central Nervous System",289.91431,30,"Y60",1,"LEICESTERSHIRE",NA,"132 HIGH STREET","IBSTOCK","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82012","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","IBSTOCK HOUSE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"592","0404000W0BBAAAA",30,"LE8 4NS",202203,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",289.91431,30,"Y60",1,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",310,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"593","0404000W0AAABAB",90,"CV3 6GQ",202203,FALSE,"PHOENIX FAMILY CARE","04: Central Nervous System",869.71814,90,"Y60",1,NA,NA,NA,"COVENTRY","0404000W0",0,"B2M3M","MIDLANDS",930,"Pitolisant hydrochloride","M86007","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 4.5mg tablets","103 LEAMINGTON ROAD","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"594","0404000W0AAAAAA",60,"HX3 8AF",202203,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",579.81623,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"595","0404000W0AAAAAA",60,"LE18 4SE",202203,FALSE,"SOUTH WIGSTON HEALTH CTR.","04: Central Nervous System",579.81623,60,"Y60",1,"LEICESTERSHIRE",NA,"80 BLABY ROAD","SOUTH WIGSTON","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82079","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Pitolisant 18mg tablets","SOUTH WIGSTON HEALTH CTR","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"596","0404000W0AAAAAA",56,"HG2 7SA",202203,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",541.26576,56,"Y63",1,"NORTH YORKSHIRE",NA,NA,"HARROGATE","0404000W0",0,"42D00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","B82014","NORTH YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","14 WETHERBY ROAD","HUMBER, COAST & VALE STP","QOQ",NA,NA
"597","0404000W0AAAAAA",60,"CB22 3HU",202203,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",599.81623,60,"Y61",1,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"598","0404000W0AAAAAA",30,"DN31 1QZ",201905,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",287.89616,30,"Y54",1,"GRIMSBY","Q50","CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","PELHAM MEDICAL GROUP",NA,NA,NA,NA
"599","0404000W0BBAAAA",28,"LE3 0QR",201905,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",268.9225,14,"Y55",2,NA,"Q59","2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",289.34,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Wakix 18mg tablets","WESTCOTES GP SURGERY (1)",NA,NA,NA,NA
"600","0404000W0AAAAAA",30,"DL9 3JD",201905,FALSE,"HAREWOOD MEDICAL PRACTICE","04: Central Nervous System",287.89616,30,"Y54",1,"NORTH YORKSHIRE","Q50","42 RICHMOND ROAD","CATTERICK GARRISON","0404000W0",0,"03D00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","B82104","HAMBLETON, RICHMONDSHIRE AND WHITBY CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","THE HAREWOOD MED PRACTICE",NA,NA,NA,NA
"601","0404000W0AAAAAA",60,"CB22 3HU",201905,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",575.77992,60,"Y55",1,NA,"Q56","LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","MIDLANDS AND EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG","EAST ANGLIA AREA","Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE",NA,NA,NA,NA
"602","0404000W0AAAAAA",56,"HG2 7SA",201905,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",537.49852,56,"Y54",1,"NORTH YORKSHIRE","Q50",NA,"HARROGATE","0404000W0",0,"03E00","NORTH OF ENGLAND",578.67,"Pitolisant hydrochloride","B82014","HARROGATE AND RURAL DISTRICT CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","14 WETHERBY ROAD",NA,NA,NA,NA
"603","0404000W0AAAAAA",60,"BD22 8DH",201905,FALSE,"HAWORTH MEDICAL PRACTICE","04: Central Nervous System",575.77992,60,"Y54",1,NA,"Q52","HEATHCLIFFE MEWS, HAWORTH","KEIGHLEY","0404000W0",0,"02N00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B83027","AIREDALE, WHARFEDALE AND CRAVEN CCG","WEST YORKSHIRE AREA","Pitolisant 18mg tablets","HAWORTH MEDICAL PRACTICE",NA,NA,NA,NA
"604","0404000W0AAAAAA",30,"CA16 6QR",201905,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",287.89616,30,"Y54",1,"CUMBRIA","Q49","CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG","CUMBRIA,NORTHUMB,TYNE & WEAR AREA","Pitolisant 18mg tablets","THE RIVERSIDE BUILDING",NA,NA,NA,NA
"605","0404000W0AAAAAA",60,"HX3 8AF",201905,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",575.77992,60,"Y54",1,"WEST YORKSHIRE","Q52","4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG","WEST YORKSHIRE AREA","Pitolisant 18mg tablets","KOS CLINIC",NA,NA,NA,NA
"606","0404000W0AAAAAA",60,"NE35 9AN",201905,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",575.77992,60,"Y54",1,"TYNE & WEAR","Q49","GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG","CUMBRIA,NORTHUMB,TYNE & WEAR AREA","Pitolisant 18mg tablets","THE MEDICAL CENTRE",NA,NA,NA,NA
"607","0404000W0AAABAB",60,"MK6 4NG",201905,FALSE,"THE GROVE SURGERY","04: Central Nervous System",575.77992,60,"Y55",1,"BUCKINGHAMSHIRE","Q58","FARTHING GR, NETHERFIELD","MILTON KEYNES","0404000W0",0,"04F00","MIDLANDS AND EAST OF ENGLAND",620,"Pitolisant hydrochloride","K82610","MILTON KEYNES CCG","HERTFORDSHIRE & SOUTH MIDLANDS AREA","Pitolisant 4.5mg tablets","THE GROVE SURGERY",NA,NA,NA,NA
"608","0404000W0AAAAAA",60,"RH16 3TG",201905,FALSE,"NORTHLANDS WOOD SURGERY","04: Central Nervous System",575.77992,60,"Y57",1,"WEST SUSSEX","Q68","7 WALNUT PARK","HAYWARDS HEATH","0404000W0",0,"09X00","SOUTH OF ENGLAND",620,"Pitolisant hydrochloride","H82100","HORSHAM AND MID SUSSEX CCG","SURREY AND SUSSEX AREA","Pitolisant 18mg tablets","NORTHLANDS WOOD SURGERY",NA,NA,NA,NA
"609","0404000W0AAAAAA",30,"HU17 5NL",201905,FALSE,"LEVEN & BEEFORD MEDICAL PRACTICE","04: Central Nervous System",368.87376,30,"Y54",1,"BEVERLEY","Q50","29 HIGH STILE","LEVEN","0404000W0",0,"02Y00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","B81034","EAST RIDING OF YORKSHIRE CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","LEVEN & BEEFORD MED/PRAC",NA,NA,NA,NA
"610","0404000W0AAAAAA",90,"DE15 9QD",201905,FALSE,"STAPENHILL MEDICAL CENTRE","04: Central Nervous System",1025.66849,30,"Y55",3,"STAFFORDSHIRE","Q60","FYFIELD ROAD, STAPENHILL","BURTON-ON-TRENT","0404000W0",0,"05D00","MIDLANDS AND EAST OF ENGLAND",930,"Pitolisant hydrochloride","M83073","EAST STAFFORDSHIRE CCG","SHROPSHIRE AND STAFFORDSHIRE AREA","Pitolisant 18mg tablets","STAPENHILL MEDICAL CENTRE",NA,NA,NA,NA
"611","0404000W0AAAAAA",60,"NE35 9AN",202005,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",576.27089,60,"Y63",1,"TYNE & WEAR",NA,"GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG",NA,"Pitolisant 18mg tablets","THE MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"612","0404000W0AAAAAA",60,"LE3 1HN",202005,FALSE,"HOCKLEY FARM MED PRACT (A NANA)","04: Central Nervous System",576.27089,60,"Y60",1,NA,NA,"39 HOCKLEY FARM ROAD","BRAUNSTONE, LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82053","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","HOCKLEY FARM MEDICAL PRAC","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"613","0404000W0BBAAAA",28,"LE3 0QR",202005,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",269.02993,28,"Y60",1,NA,NA,"2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",289.33,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG",NA,"Wakix 18mg tablets","WESTCOTES GP SURGERY (1)","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"614","0404000W0AAAAAA",60,"DN33 3JF",202005,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",576.27089,60,"Y63",1,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81030","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE","HUMBER, COAST & VALE STP","QOQ",NA,NA
"615","0404000W0AAAAAA",60,"LE13 1NX",202005,FALSE,"LATHAM HOUSE MEDICAL PRACTICE","04: Central Nervous System",576.27089,60,"Y60",1,"LEICESTERSHIRE",NA,"SAGE CROSS STREET","MELTON MOWBRAY","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82038","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Pitolisant 18mg tablets","LATHAM HOUSE MEDICAL PRAC","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"616","0404000W0AAAAAA",30,"CV34 5GJ",202005,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",288.14165,30,"Y60",1,NA,NA,"PORTOBELLO WAY","WARWICK","0404000W0",0,"05R00","MIDLANDS",310,"Pitolisant hydrochloride","M84010","SOUTH WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"617","0404000W0AAAAAA",60,"LE2 6UL",202005,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",576.27089,60,"Y60",1,"LEICESTERSHIRE",NA,"509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"618","0404000W0AAAAAA",30,"CA16 6QR",202005,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",308.14165,30,"Y63",1,"CUMBRIA",NA,"CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG",NA,"Pitolisant 18mg tablets","THE RIVERSIDE BUILDING","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"619","0404000W0AAAAAA",30,"DN31 1QZ",202005,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",288.14165,30,"Y63",1,"GRIMSBY",NA,"CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","PELHAM MEDICAL GROUP","HUMBER, COAST & VALE STP","QOQ",NA,NA
"620","0404000W0AAAAAA",30,"PE29 3EZ",202005,FALSE,"THE HICKS GROUP PRACTICE","04: Central Nervous System",288.14165,30,"Y61",1,"CAMBRIDGESHIRE",NA,"75 ERMINE STREET","HUNTINGDON","0404000W0",0,"06H00","EAST OF ENGLAND",310,"Pitolisant hydrochloride","D81050","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","CHARLES HICKS CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"621","0404000W0BBAAAA",60,"LE8 4NS",202005,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",576.28329,30,"Y60",2,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"622","0404000W0AAAAAA",60,"CB22 3HU",202005,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",596.27089,60,"Y61",1,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"623","0404000W0AAAAAA",42,"DE15 9QD",202005,FALSE,"STAPENHILL MEDICAL CENTRE","04: Central Nervous System",403.49334,42,"Y60",1,"STAFFORDSHIRE",NA,"FYFIELD ROAD, STAPENHILL","BURTON-ON-TRENT","0404000W0",0,"05D00","MIDLANDS",434,"Pitolisant hydrochloride","M83073","EAST STAFFORDSHIRE CCG",NA,"Pitolisant 18mg tablets","STAPENHILL MEDICAL CENTRE","STAFFORDSHIRE & STOKE ON TRENT STP","QNC",NA,NA
"624","0404000W0AAAAAA",60,"HX3 8AF",202005,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",576.27089,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"625","0404000W0AAAAAA",60,"PE1 3HP",202005,FALSE,"THISTLEMOOR MEDICAL CENTRE","04: Central Nervous System",576.27089,60,"Y61",1,"CAMBRIDGESHIRE",NA,"6-10 THISTLEMOOR ROAD","PETERBOROUGH","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81625","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","THISTLEMOOR MED CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"626","0404000W0AAAAAA",60,"CV12 0AJ",202005,FALSE,"WOODLANDS SURGERY","04: Central Nervous System",576.28329,30,"Y60",2,"WARWICKSHIRE",NA,"BEDWORTH","NUNEATON","0404000W0",0,"05H00","MIDLANDS",620,"Pitolisant hydrochloride","M84609","WARWICKSHIRE NORTH CCG",NA,"Pitolisant 18mg tablets","301 NEWTOWN ROAD","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"627","0404000W0AAAAAA",60,"SS9 5UU",202005,FALSE,"EASTWOOD GROUP PRACTICE","04: Central Nervous System",576.27089,60,"Y61",1,"ESSEX",NA,"1 RAYLEIGH RD, EASTWOOD","LEIGH-ON-SEA","0404000W0",0,"99G00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","F81128","SOUTHEND CCG",NA,"Pitolisant 18mg tablets","KENT ELMS HEALTH CENTRE","MID AND SOUTH ESSEX STP","QH8",NA,NA
"628","0404000W0AAAAAA",60,"BD22 8DH",202005,FALSE,"HAWORTH MEDICAL PRACTICE","04: Central Nervous System",576.27089,60,"Y63",1,NA,NA,"HEATHCLIFFE MEWS, HAWORTH","KEIGHLEY","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B83027","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","HAWORTH MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"629","0404000W0AAAAAA",56,"HG2 7SA",202005,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",537.95676,56,"Y63",1,"NORTH YORKSHIRE",NA,NA,"HARROGATE","0404000W0",0,"42D00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","B82014","NORTH YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","14 WETHERBY ROAD","HUMBER, COAST & VALE STP","QOQ",NA,NA
"630","0404000W0AAAAAA",60,"TS12 2FF",202005,FALSE,"BROTTON SURGERY","04: Central Nervous System",576.27089,60,"Y63",1,NA,NA,"ALFORD ROAD,BROTTON","SALTBURN BY SEA","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A81013","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","BROTTON SURGERY","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"631","0404000W0AAAAAA",60,"LE5 4BP",202005,FALSE,"EAST LEICESTER MED PRACT(S LONGWORTH)","04: Central Nervous System",596.27089,60,"Y60",1,"LEICESTERSHIRE",NA,"131 UPPINGHAM ROAD","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82063","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","EAST LEICESTER MED.PRACT","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"632","0404000W0AAAAAA",60,"TS9 6BL",202005,FALSE,"GREAT AYTON SURGERY","04: Central Nervous System",576.27089,60,"Y63",1,"NORTH YORKSHIRE",NA,"ROSEHILL","GREAT AYTON","0404000W0",0,"42D00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B82022","NORTH YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","GREAT AYTON HEALTH CTR","HUMBER, COAST & VALE STP","QOQ",NA,NA
"633","0404000W0AAAAAA",60,"LE5 4BP",202105,FALSE,"EAST LEICESTER MED PRACT(S LONGWORTH)","04: Central Nervous System",577.70902,60,"Y60",1,"LEICESTERSHIRE",NA,"131 UPPINGHAM ROAD","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82063","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","EAST LEICESTER MED.PRACT","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"634","0404000W0AAAAAA",30,"TW5 9ER",202105,FALSE,"JERSEY PRACTICE","04: Central Nervous System",288.86071,30,"Y56",1,"MIDDLESEX",NA,"HESTON HEALTH CENTRE","CRANFORD LANE, HESTON","0404000W0",0,"W2U3Z","LONDON",310,"Pitolisant hydrochloride","E85681","NORTH WEST LONDON CCG",NA,"Pitolisant 18mg tablets","THE JERSEY PRACTICE","NW LONDON HEALTH & CARE PARTNERSHIP STP","QRV",NA,NA
"635","0404000W0AAAAAA",60,"HU17 5NL",202105,FALSE,"LEVEN & BEEFORD MEDICAL PRACTICE","04: Central Nervous System",597.70902,60,"Y63",1,"BEVERLEY",NA,"29 HIGH STILE","LEVEN","0404000W0",0,"02Y00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81034","EAST RIDING OF YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","LEVEN & BEEFORD MED/PRAC","HUMBER, COAST & VALE STP","QOQ",NA,NA
"636","0404000W0AAAAAA",14,"LE2 7HX",202105,FALSE,"DE MONTFORT SURGERY","04: Central Nervous System",134.91138,14,"Y60",1,NA,NA,"STUDENT HC, 100 MILL LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",144.67,"Pitolisant hydrochloride","C82020","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","DE MONTFORT SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"637","0404000W0AAAAAA",60,"DN33 3JF",202105,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",577.70902,60,"Y63",1,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81030","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE","HUMBER, COAST & VALE STP","QOQ",NA,NA
"638","0404000W0AAAAAA",60,"PE1 3HP",202105,FALSE,"THISTLEMOOR MEDICAL CENTRE","04: Central Nervous System",577.70902,60,"Y61",1,"CAMBRIDGESHIRE",NA,"6-10 THISTLEMOOR ROAD","PETERBOROUGH","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81625","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","THISTLEMOOR MED CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"639","0404000W0BBAAAA",30,"LE8 4NS",202105,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",288.86071,30,"Y60",1,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",310,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"640","0404000W0AAAAAA",98,"BD18 3EG",202105,FALSE,"SHIPLEY MEDICAL PRACTICE-AFFINITY CARE","04: Central Nervous System",944.37969,14,"Y63",7,NA,NA,"ALEXANDRA ROAD, SHIPLEY","BRADFORD","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",1012.69,"Pitolisant hydrochloride","B83063","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","SHIPLEY MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"641","0404000W0AAAAAA",60,"NE35 9AN",202105,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",577.70902,60,"Y63",1,"TYNE & WEAR",NA,"GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG",NA,"Pitolisant 18mg tablets","THE MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"642","0404000W0AAAAAA",30,"LE2 6UL",202105,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",288.86071,30,"Y60",1,"LEICESTERSHIRE",NA,"509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",310,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
