PRACTICE_CODE,STP_CODE,ICB_CODE,ICB_NAME
H82099,QNX,QNX,NHS Sussex Integrated Care Board
H82100,QNX,QNX,NHS Sussex Integrated Care Board
H82615,QNX,QNX,NHS Sussex Integrated Care Board
H82640,QNX,QNX,NHS Sussex Integrated Care Board
H83001,QWE,QWE,NHS South West London Integrated Care Board
H83004,QWE,QWE,NHS South West London Integrated Care Board
H83005,QWE,QWE,NHS South West London Integrated Care Board
H83006,QWE,QWE,NHS South West London Integrated Care Board
H83007,QWE,QWE,NHS South West London Integrated Care Board
H83008,QWE,QWE,NHS South West London Integrated Care Board
H83009,QWE,QWE,NHS South West London Integrated Care Board
H83010,QWE,QWE,NHS South West London Integrated Care Board
H83011,QWE,QWE,NHS South West London Integrated Care Board
H83012,QWE,QWE,NHS South West London Integrated Care Board
H83013,QWE,QWE,NHS South West London Integrated Care Board
H83014,QWE,QWE,NHS South West London Integrated Care Board
H83015,QWE,QWE,NHS South West London Integrated Care Board
H83016,QWE,QWE,NHS South West London Integrated Care Board
H83017,QWE,QWE,NHS South West London Integrated Care Board
H83018,QWE,QWE,NHS South West London Integrated Care Board
H83019,QWE,QWE,NHS South West London Integrated Care Board
H83020,QWE,QWE,NHS South West London Integrated Care Board
H83021,QWE,QWE,NHS South West London Integrated Care Board
H83022,QWE,QWE,NHS South West London Integrated Care Board
H83023,QWE,QWE,NHS South West London Integrated Care Board
H83024,QWE,QWE,NHS South West London Integrated Care Board
H83028,QWE,QWE,NHS South West London Integrated Care Board
H83029,QWE,QWE,NHS South West London Integrated Care Board
H83030,QWE,QWE,NHS South West London Integrated Care Board
H83031,QWE,QWE,NHS South West London Integrated Care Board
H83033,QWE,QWE,NHS South West London Integrated Care Board
H83034,QWE,QWE,NHS South West London Integrated Care Board
H83037,QWE,QWE,NHS South West London Integrated Care Board
H83039,QWE,QWE,NHS South West London Integrated Care Board
H83042,QWE,QWE,NHS South West London Integrated Care Board
H83043,QWE,QWE,NHS South West London Integrated Care Board
H83044,QWE,QWE,NHS South West London Integrated Care Board
H83049,QWE,QWE,NHS South West London Integrated Care Board
H83051,QWE,QWE,NHS South West London Integrated Care Board
H83052,QWE,QWE,NHS South West London Integrated Care Board
H83053,QWE,QWE,NHS South West London Integrated Care Board
H83608,QWE,QWE,NHS South West London Integrated Care Board
H83609,QWE,QWE,NHS South West London Integrated Care Board
H83611,QWE,QWE,NHS South West London Integrated Care Board
H83624,QWE,QWE,NHS South West London Integrated Care Board
H83627,QWE,QWE,NHS South West London Integrated Care Board
H83631,QWE,QWE,NHS South West London Integrated Care Board
H84002,QWE,QWE,NHS South West London Integrated Care Board
H84005,QWE,QWE,NHS South West London Integrated Care Board
H84006,QWE,QWE,NHS South West London Integrated Care Board
H84007,QWE,QWE,NHS South West London Integrated Care Board
H84010,QWE,QWE,NHS South West London Integrated Care Board
H84012,QWE,QWE,NHS South West London Integrated Care Board
H84014,QWE,QWE,NHS South West London Integrated Care Board
H84015,QWE,QWE,NHS South West London Integrated Care Board
H84016,QWE,QWE,NHS South West London Integrated Care Board
H84017,QWE,QWE,NHS South West London Integrated Care Board
H84018,QWE,QWE,NHS South West London Integrated Care Board
H84020,QWE,QWE,NHS South West London Integrated Care Board
H84023,QWE,QWE,NHS South West London Integrated Care Board
H84025,QWE,QWE,NHS South West London Integrated Care Board
H84027,QWE,QWE,NHS South West London Integrated Care Board
H84030,QWE,QWE,NHS South West London Integrated Care Board
H84031,QWE,QWE,NHS South West London Integrated Care Board
H84032,QWE,QWE,NHS South West London Integrated Care Board
H84033,QWE,QWE,NHS South West London Integrated Care Board
H84034,QWE,QWE,NHS South West London Integrated Care Board
H84039,QWE,QWE,NHS South West London Integrated Care Board
H84040,QWE,QWE,NHS South West London Integrated Care Board
H84041,QWE,QWE,NHS South West London Integrated Care Board
H84042,QWE,QWE,NHS South West London Integrated Care Board
H84044,QWE,QWE,NHS South West London Integrated Care Board
H84048,QWE,QWE,NHS South West London Integrated Care Board
H84050,QWE,QWE,NHS South West London Integrated Care Board
H84051,QWE,QWE,NHS South West London Integrated Care Board
H84053,QWE,QWE,NHS South West London Integrated Care Board
H84054,QWE,QWE,NHS South West London Integrated Care Board
H84055,QWE,QWE,NHS South West London Integrated Care Board
H84057,QWE,QWE,NHS South West London Integrated Care Board
H84059,QWE,QWE,NHS South West London Integrated Care Board
H84060,QWE,QWE,NHS South West London Integrated Care Board
H84061,QWE,QWE,NHS South West London Integrated Care Board
H84062,QWE,QWE,NHS South West London Integrated Care Board
H84618,QWE,QWE,NHS South West London Integrated Care Board
H84619,QWE,QWE,NHS South West London Integrated Care Board
H84623,QWE,QWE,NHS South West London Integrated Care Board
H84625,QWE,QWE,NHS South West London Integrated Care Board
H84630,QWE,QWE,NHS South West London Integrated Care Board
H84635,QWE,QWE,NHS South West London Integrated Care Board
H84639,QWE,QWE,NHS South West London Integrated Care Board
H85001,QWE,QWE,NHS South West London Integrated Care Board
H85002,QWE,QWE,NHS South West London Integrated Care Board
H85003,QWE,QWE,NHS South West London Integrated Care Board
H85005,QWE,QWE,NHS South West London Integrated Care Board
H85006,QWE,QWE,NHS South West London Integrated Care Board
H85007,QWE,QWE,NHS South West London Integrated Care Board
H85008,QWE,QWE,NHS South West London Integrated Care Board
H85009,QWE,QWE,NHS South West London Integrated Care Board
H85011,QWE,QWE,NHS South West London Integrated Care Board
H85012,QWE,QWE,NHS South West London Integrated Care Board
H85018,QWE,QWE,NHS South West London Integrated Care Board
H85020,QWE,QWE,NHS South West London Integrated Care Board
H85021,QWE,QWE,NHS South West London Integrated Care Board
H85022,QWE,QWE,NHS South West London Integrated Care Board
H85023,QWE,QWE,NHS South West London Integrated Care Board
H85024,QWE,QWE,NHS South West London Integrated Care Board
H85025,QWE,QWE,NHS South West London Integrated Care Board
H85026,QWE,QWE,NHS South West London Integrated Care Board
H85027,QWE,QWE,NHS South West London Integrated Care Board
H85028,QWE,QWE,NHS South West London Integrated Care Board
H85029,QWE,QWE,NHS South West London Integrated Care Board
H85030,QWE,QWE,NHS South West London Integrated Care Board
H85031,QWE,QWE,NHS South West London Integrated Care Board
H85032,QWE,QWE,NHS South West London Integrated Care Board
H85033,QWE,QWE,NHS South West London Integrated Care Board
H85037,QWE,QWE,NHS South West London Integrated Care Board
H85038,QWE,QWE,NHS South West London Integrated Care Board
H85041,QWE,QWE,NHS South West London Integrated Care Board
H85045,QWE,QWE,NHS South West London Integrated Care Board
H85047,QWE,QWE,NHS South West London Integrated Care Board
H85048,QWE,QWE,NHS South West London Integrated Care Board
H85049,QWE,QWE,NHS South West London Integrated Care Board
H85051,QWE,QWE,NHS South West London Integrated Care Board
H85052,QWE,QWE,NHS South West London Integrated Care Board
H85053,QWE,QWE,NHS South West London Integrated Care Board
H85055,QWE,QWE,NHS South West London Integrated Care Board
H85057,QWE,QWE,NHS South West London Integrated Care Board
H85061,QWE,QWE,NHS South West London Integrated Care Board
H85063,QWE,QWE,NHS South West London Integrated Care Board
H85065,QWE,QWE,NHS South West London Integrated Care Board
H85066,QWE,QWE,NHS South West London Integrated Care Board
H85067,QWE,QWE,NHS South West London Integrated Care Board
H85069,QWE,QWE,NHS South West London Integrated Care Board
H85070,QWE,QWE,NHS South West London Integrated Care Board
H85075,QWE,QWE,NHS South West London Integrated Care Board
H85076,QWE,QWE,NHS South West London Integrated Care Board
H85077,QWE,QWE,NHS South West London Integrated Care Board
H85078,QWE,QWE,NHS South West London Integrated Care Board
H85082,QWE,QWE,NHS South West London Integrated Care Board
H85087,QWE,QWE,NHS South West London Integrated Care Board
H85088,QWE,QWE,NHS South West London Integrated Care Board
H85090,QWE,QWE,NHS South West London Integrated Care Board
H85092,QWE,QWE,NHS South West London Integrated Care Board
H85095,QWE,QWE,NHS South West London Integrated Care Board
H85100,QWE,QWE,NHS South West London Integrated Care Board
H85101,QWE,QWE,NHS South West London Integrated Care Board
H85103,QWE,QWE,NHS South West London Integrated Care Board
H85105,QWE,QWE,NHS South West London Integrated Care Board
H85110,QWE,QWE,NHS South West London Integrated Care Board
H85111,QWE,QWE,NHS South West London Integrated Care Board
H85112,QWE,QWE,NHS South West London Integrated Care Board
H85113,QWE,QWE,NHS South West London Integrated Care Board
H85114,QWE,QWE,NHS South West London Integrated Care Board
H85115,QWE,QWE,NHS South West London Integrated Care Board
H85116,QWE,QWE,NHS South West London Integrated Care Board
H85618,QWE,QWE,NHS South West London Integrated Care Board
H85634,QWE,QWE,NHS South West London Integrated Care Board
H85637,QWE,QWE,NHS South West London Integrated Care Board
H85649,QWE,QWE,NHS South West London Integrated Care Board
H85653,QWE,QWE,NHS South West London Integrated Care Board
H85656,QWE,QWE,NHS South West London Integrated Care Board
H85659,QWE,QWE,NHS South West London Integrated Care Board
H85662,QWE,QWE,NHS South West London Integrated Care Board
H85664,QWE,QWE,NHS South West London Integrated Care Board
H85665,QWE,QWE,NHS South West London Integrated Care Board
H85680,QWE,QWE,NHS South West London Integrated Care Board
H85682,QWE,QWE,NHS South West London Integrated Care Board
H85683,QWE,QWE,NHS South West London Integrated Care Board
H85686,QWE,QWE,NHS South West London Integrated Care Board
H85691,QWE,QWE,NHS South West London Integrated Care Board
H85693,QWE,QWE,NHS South West London Integrated Care Board
J81002,QVV,QVV,NHS Dorset Integrated Care Board
J81003,QVV,QVV,NHS Dorset Integrated Care Board
J81006,QVV,QVV,NHS Dorset Integrated Care Board
J81009,QVV,QVV,NHS Dorset Integrated Care Board
J81010,QVV,QVV,NHS Dorset Integrated Care Board
J81011,QVV,QVV,NHS Dorset Integrated Care Board
J81012,QVV,QVV,NHS Dorset Integrated Care Board
J81013,QVV,QVV,NHS Dorset Integrated Care Board
J81014,QVV,QVV,NHS Dorset Integrated Care Board
J81016,QVV,QVV,NHS Dorset Integrated Care Board
J81017,QVV,QVV,NHS Dorset Integrated Care Board
J81018,QVV,QVV,NHS Dorset Integrated Care Board
J81019,QVV,QVV,NHS Dorset Integrated Care Board
J81020,QVV,QVV,NHS Dorset Integrated Care Board
J81021,QVV,QVV,NHS Dorset Integrated Care Board
J81022,QVV,QVV,NHS Dorset Integrated Care Board
J81025,QVV,QVV,NHS Dorset Integrated Care Board
J81027,QVV,QVV,NHS Dorset Integrated Care Board
J81028,QVV,QVV,NHS Dorset Integrated Care Board
J81029,QVV,QVV,NHS Dorset Integrated Care Board
J81030,QVV,QVV,NHS Dorset Integrated Care Board
J81033,QVV,QVV,NHS Dorset Integrated Care Board
J81034,QVV,QVV,NHS Dorset Integrated Care Board
J81035,QVV,QVV,NHS Dorset Integrated Care Board
J81036,QVV,QVV,NHS Dorset Integrated Care Board
J81039,QVV,QVV,NHS Dorset Integrated Care Board
J81041,QVV,QVV,NHS Dorset Integrated Care Board
J81042,QVV,QVV,NHS Dorset Integrated Care Board
J81045,QVV,QVV,NHS Dorset Integrated Care Board
J81046,QVV,QVV,NHS Dorset Integrated Care Board
J81047,QVV,QVV,NHS Dorset Integrated Care Board
J81049,QVV,QVV,NHS Dorset Integrated Care Board
J81051,QVV,QVV,NHS Dorset Integrated Care Board
J81052,QVV,QVV,NHS Dorset Integrated Care Board
J81053,QVV,QVV,NHS Dorset Integrated Care Board
J81056,QVV,QVV,NHS Dorset Integrated Care Board
J81057,QVV,QVV,NHS Dorset Integrated Care Board
J81058,QVV,QVV,NHS Dorset Integrated Care Board
J81059,QVV,QVV,NHS Dorset Integrated Care Board
J81061,QVV,QVV,NHS Dorset Integrated Care Board
J81062,QVV,QVV,NHS Dorset Integrated Care Board
J81064,QVV,QVV,NHS Dorset Integrated Care Board
J81066,QVV,QVV,NHS Dorset Integrated Care Board
J81067,QVV,QVV,NHS Dorset Integrated Care Board
J81068,QVV,QVV,NHS Dorset Integrated Care Board
J81070,QVV,QVV,NHS Dorset Integrated Care Board
J81072,QVV,QVV,NHS Dorset Integrated Care Board
J81073,QVV,QVV,NHS Dorset Integrated Care Board
J81074,QVV,QVV,NHS Dorset Integrated Care Board
J81075,QVV,QVV,NHS Dorset Integrated Care Board
J81076,QVV,QVV,NHS Dorset Integrated Care Board
J81077,QVV,QVV,NHS Dorset Integrated Care Board
J81078,QVV,QVV,NHS Dorset Integrated Care Board
J81081,QVV,QVV,NHS Dorset Integrated Care Board
J81082,QVV,QVV,NHS Dorset Integrated Care Board
J81083,QOX,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board"
J81086,QVV,QVV,NHS Dorset Integrated Care Board
J81087,QVV,QVV,NHS Dorset Integrated Care Board
J81609,QVV,QVV,NHS Dorset Integrated Care Board
J81612,QVV,QVV,NHS Dorset Integrated Care Board
J81613,QVV,QVV,NHS Dorset Integrated Care Board
J81616,QVV,QVV,NHS Dorset Integrated Care Board
J81620,QVV,QVV,NHS Dorset Integrated Care Board
J81621,QVV,QVV,NHS Dorset Integrated Care Board
J81625,QVV,QVV,NHS Dorset Integrated Care Board
J81626,QVV,QVV,NHS Dorset Integrated Care Board
J81631,QVV,QVV,NHS Dorset Integrated Care Board
J81633,QVV,QVV,NHS Dorset Integrated Care Board
J81634,QVV,QVV,NHS Dorset Integrated Care Board
J81644,QVV,QVV,NHS Dorset Integrated Care Board
J81646,QVV,QVV,NHS Dorset Integrated Care Board
J81647,QVV,QVV,NHS Dorset Integrated Care Board
J81648,QVV,QVV,NHS Dorset Integrated Care Board
J82001,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82002,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82005,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82007,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82009,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82010,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82012,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82015,QNQ,QNQ,NHS Frimley Integrated Care Board
J82016,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82017,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82018,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82019,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82020,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82021,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82022,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82024,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82025,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82026,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82028,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82033,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82034,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82035,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82036,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82039,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82040,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82042,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82049,QNQ,QNQ,NHS Frimley Integrated Care Board
J82050,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82051,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82053,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82054,QU9,QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board"
J82055,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82056,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82058,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82059,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82060,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82061,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82062,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82063,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82064,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82066,QNQ,QNQ,NHS Frimley Integrated Care Board
J82067,QNQ,QNQ,NHS Frimley Integrated Care Board
J82069,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82071,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82072,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82073,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82074,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82075,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82076,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82079,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82080,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82081,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
J82082,QRL,QRL,NHS Hampshire and the Isle of Wight Integrated Care Board
