date,id,name,y_items,y_actual_cost,x_items,x_actual_cost,,,
01/10/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2,1341.9,0,0,,,
01/10/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1092.92,0,0,,,
01/10/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2,1341.9,0,0,,,
01/10/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,670.95,0,0,,,
01/10/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",20,18202.05,0,0,,,
01/10/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,4,3354.74,0,0,,,
01/10/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1006.42,0,0,,,
01/10/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2,2012.84,0,0,,,
01/10/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,2012.83,0,0,,,
01/10/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,3690.19,0,0,,,
01/10/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,10,9057.76,0,0,,,
01/10/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,1006.42,0,0,,,
01/10/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/10/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,7,3690.24,0,0,,,
01/10/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1006.42,0,0,,,
01/10/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,6,5865.02,0,0,,,
01/10/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1006.42,0,0,,,
01/10/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,8,6038.53,0,0,,,
01/10/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1006.42,0,0,,,
01/11/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",2,1343.16,0,0,,,
01/11/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",5,1678.98,0,0,,,
01/11/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/11/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1,1007.37,0,0,,,
01/11/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,8,8394.72,0,0,,,
01/11/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,1343.16,0,0,,,
01/11/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1007.37,0,0,,,
01/11/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,5,5372.62,0,0,,,
01/11/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1678.95,0,0,,,
01/11/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,671.58,0,0,,,
01/11/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,671.58,0,0,,,
01/11/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1007.37,0,0,,,
01/11/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,4,2686.32,0,0,,,
01/11/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,671.58,0,0,,,
01/11/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",16,15868.61,0,0,,,
01/11/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,2350.54,0,0,,,
01/11/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1007.37,0,0,,,
01/11/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1007.37,0,0,,,
01/11/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,671.58,0,0,,,
01/11/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1343.16,0,0,,,
01/11/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1343.16,0,0,,,
01/11/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,10,9402.09,0,0,,,
01/11/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,1007.37,0,0,,,
01/11/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/11/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,3,1093.89,0,0,,,
01/11/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1007.37,0,0,,,
01/11/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,7,7051.57,0,0,,,
01/11/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1007.37,0,0,,,
01/11/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,7,5036.85,0,0,,,
01/11/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2014.74,0,0,,,
01/12/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",2,1344.21,0,0,,,
01/12/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",5,2352.38,0,0,,,
01/12/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/12/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2,3024.43,0,0,,,
01/12/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,7,7729.14,0,0,,,
01/12/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1008.15,0,0,,,
01/12/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1008.15,0,0,,,
01/12/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,5,5376.79,0,0,,,
01/12/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,1008.15,0,0,,,
01/12/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1094.65,0,0,,,
01/12/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,4,2688.41,0,0,,,
01/12/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,672.1,0,0,,,
01/12/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",18,14786.23,0,0,,,
01/12/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,4,3360.51,0,0,,,
01/12/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1008.15,0,0,,,
01/12/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,672.1,0,0,,,
01/12/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,2016.29,0,0,,,
01/12/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1680.25,0,0,,,
01/12/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,11,9073.34,0,0,,,
01/12/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,1008.15,0,0,,,
01/12/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/12/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,6,3197.47,0,0,,,
01/12/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1008.15,0,0,,,
01/12/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,6,6048.89,0,0,,,
01/12/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,7,6135.41,0,0,,,
01/12/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2016.3,0,0,,,
01/01/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",2,2020.73,0,0,,,
01/01/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",6,2694.34,0,0,,,
01/01/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/01/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",3,4041.44,0,0,,,
01/01/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,7,7072.51,0,0,,,
01/01/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1010.36,0,0,,,
01/01/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1010.36,0,0,,,
01/01/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,7,6735.76,0,0,,,
01/01/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,1010.36,0,0,,,
01/01/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,673.58,0,0,,,
01/01/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2,1433.66,0,0,,,
01/01/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,1683.95,0,0,,,
01/01/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,673.58,0,0,,,
01/01/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",24,20880.86,0,0,,,
01/01/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,2,2020.72,0,0,,,
01/01/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2,2020.73,0,0,,,
01/01/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,2694.31,0,0,,,
01/01/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,2694.31,0,0,,,
01/01/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2,1347.16,0,0,,,
01/01/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,10,9511.04,0,0,,,
01/01/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/01/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,6,3031.12,0,0,,,
01/01/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1010.36,0,0,,,
01/01/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,6,6062.18,0,0,,,
01/01/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1010.36,0,0,,,
01/01/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,11,8506.23,0,0,,,
01/01/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1010.36,0,0,,,
01/02/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/02/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",4,2022.24,0,0,,,
01/02/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/02/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1,1011.11,0,0,,,
01/02/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,9,9437.01,0,0,,,
01/02/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1011.11,0,0,,,
01/02/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1011.11,0,0,,,
01/02/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1011.11,0,0,,,
01/02/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,2,2022.22,0,0,,,
01/02/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,674.08,0,0,,,
01/02/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1011.11,0,0,,,
01/02/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,2359.26,0,0,,,
01/02/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,674.08,0,0,,,
01/02/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",16,13481.49,0,0,,,
01/02/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,2359.26,0,0,,,
01/02/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2,2022.22,0,0,,,
01/02/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1011.11,0,0,,,
01/02/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,674.08,0,0,,,
01/02/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1685.19,0,0,,,
01/02/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,9,8425.9,0,0,,,
01/02/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,674.08,0,0,,,
01/02/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/02/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,4,2022.24,0,0,,,
01/02/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1011.11,0,0,,,
01/02/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,7,6821.72,0,0,,,
01/02/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,6,3707.42,0,0,,,
01/02/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1011.11,0,0,,,
01/03/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/03/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",4,1346.69,0,0,,,
01/03/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/03/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",3,4039.96,0,0,,,
01/03/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,6,6059.94,0,0,,,
01/03/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1009.99,0,0,,,
01/03/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,2,1346.66,0,0,,,
01/03/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,5,5473.12,0,0,,,
01/03/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,673.33,0,0,,,
01/03/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1096.49,0,0,,,
01/03/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,5,3703.33,0,0,,,
01/03/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,673.33,0,0,,,
01/03/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",25,20286.39,0,0,,,
01/03/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,2356.65,0,0,,,
01/03/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1009.99,0,0,,,
01/03/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,673.33,0,0,,,
01/03/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,4,4376.63,0,0,,,
01/03/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2,1346.67,0,0,,,
01/03/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,11,10099.92,0,0,,,
01/03/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/03/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,5,3203,0,0,,,
01/03/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2,2019.99,0,0,,,
01/03/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,6,5723.29,0,0,,,
01/03/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1009.99,0,0,,,
01/03/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,8,6733.3,0,0,,,
01/03/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2019.98,0,0,,,
